file,branch,function_addr,entry_evidence,incoming_lcalls,incoming_ljmps,incoming_sjmps,size_estimate,ret_count,call_count,xdata_read_count,xdata_write_count,movc_count,basic_block_count,internal_block_count,role_candidate,confidence
ppkp2019 a02.PZU,RTOS_service,0xA197,mixed,1,0,0,18,1,1,1,1,0,1,0,unknown,probable
ppkp2019 a02.PZU,RTOS_service,0xA1A9,mixed,1,0,0,36,1,1,1,0,0,1,0,unknown,probable
ppkp2019 a02.PZU,RTOS_service,0xA1CD,mixed,1,0,0,14,1,1,0,0,0,1,0,unknown,hypothesis
ppkp2019 a02.PZU,RTOS_service,0xA1DB,mixed,5,0,0,25,1,0,0,0,0,1,0,unknown,hypothesis
ppkp2019 a02.PZU,RTOS_service,0xA1F4,mixed,6,0,0,1379,2,1,0,0,0,3,2,unknown,hypothesis
ppkp2019 a02.PZU,RTOS_service,0xA757,mixed,2,0,0,76,1,1,0,0,0,1,0,unknown,hypothesis
ppkp2019 a02.PZU,RTOS_service,0xA7A3,mixed,1,0,0,475,0,2,10,7,5,1,0,state_update_worker,probable
ppkp2019 a02.PZU,RTOS_service,0xA97E,mixed,1,0,0,58,1,2,2,1,0,3,2,unknown,probable
ppkp2019 a02.PZU,RTOS_service,0xA9B8,mixed,2,0,0,13,1,0,0,0,0,1,0,unknown,hypothesis
ppkp2019 a02.PZU,RTOS_service,0xA9C5,mixed,1,0,0,1035,2,51,4,0,1,10,9,dispatcher_or_router,probable
ppkp2019 a02.PZU,RTOS_service,0xADD0,mixed,1,0,0,348,4,18,3,0,0,14,13,dispatcher_or_router,probable
ppkp2019 a02.PZU,RTOS_service,0xAF2C,mixed,2,0,0,24,1,1,1,0,0,6,5,unknown,probable
ppkp2019 a02.PZU,RTOS_service,0xAF44,mixed,1,0,0,25,1,1,2,0,0,4,3,unknown,probable
ppkp2019 a02.PZU,RTOS_service,0xAF5D,mixed,1,0,0,53,3,0,4,1,0,10,9,state_reader_or_packet_builder,probable
ppkp2019 a02.PZU,RTOS_service,0xAF92,mixed,1,0,0,407,2,44,8,0,0,7,6,dispatcher_or_router,probable
ppkp2019 a02.PZU,RTOS_service,0xB129,mixed,1,0,0,1692,1,0,0,0,0,1,0,unknown,hypothesis
ppkp2019 a02.PZU,RTOS_service,0xB7C5,mixed,0,0,0,38,1,0,1,0,0,3,2,unknown,unknown
ppkp2019 a02.PZU,RTOS_service,0xB7EB,mixed,0,0,0,38,1,0,1,0,0,3,2,unknown,unknown
ppkp2019 a02.PZU,RTOS_service,0xB811,mixed,0,0,0,21,1,0,1,0,0,3,2,unknown,unknown
